Usuario,Comentario,url_instagram
mathy_bull,@magdagutt después nosotros le devolvemos el dinero de nuestros impuestos 🤦🏻‍♂️ “gastos de campaña”,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
isidelafuente_,vamos jose antonio salva a chile del comunismo🥲,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gaby.lisperguier,Fuera los comunistas!!!!@🙏🙏🙏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
erik__hm_,🙌🏻❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
juliana_macarena7,A salvar chile 🙌💪,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
heinkedethlefs,👏👏👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
heinkedethlefs,@heinkedethlefs 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
karen_bondi2,Tal cual m!🙏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sebita_mendozaxd,Kast me hace recordar a piñera,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
juliana_macarena7,X2 awww es cómo si hubiera vuelto a la vida a salvar a chile 🥹,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gine_cordero,X3 😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
magidorela,👏👏👏🇨🇱🇨🇱🇨🇱 kast presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pulgarlidia,"Hola 🙌🙌 mantenga su postura fuerte y clara, con calma y seguro de sus convicciones 👏👏👏",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pmora.25,Otros hablando de política y usted preocupado por la gente ❤️ Mis respetos 👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cristobalprieto10,Temita que te sacaste,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gualdesijuan,Vamos el próximo presidente de Chile 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aliciamunozmontenegro,"Vamos apoyar a José Antonio Kast, mi voto nuevamente será para El creo y tengo la convicción que será un gran presidente para volver a tener un país sin miedo,con grandes proyectos para recuperar a chile.. somos muchos que no queremos a los comunistas allendistas nuevamente ofreciendo puro humo todas las mismas mentiras que prometió Boris y a lo único que que vinieron a robarse todo y está señora jara va hacer lo mismo vamos José Antonio Kast presidente 🙏💕🇨🇱🇨🇱🇨🇱",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matias.santander_,👏👏👏🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alix.e.1998,Grande mi presidente 🙌,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pajarocanevaro,💪💪💪💪💪🇨🇱 Grande José Antonio!. Un caballero!.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marabelenn,Mi presi ❤️🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rodrigo.providenciamejor,👏👏👏 grande @joseantoniokast,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
monse_esparza_concejalsv,Saludos cordiales para nuestro Futuro Presidente de Chile 🇨🇱❤️🫂💯🍀🙏♥️🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carobassket,Nuestro presidente .... el único 😍😍😍😍 tan divinoooooo,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
allyson_vargas_contanzo,"@carobassket lo leí como dice la Betty la fea, tan divinoooo 😂😂😂",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carola.aguayo,@carobassket e inteligente!👏🇨🇱🇨🇱❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chavez.turista,@carobassket dime algo bueno que va hacer que piensas tu dime qué ha echo por chile como diputado,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rosakohler54,@carobassket toda escoba barre bien espero que sea un buen presidente sin corrupción.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carobassket,"@chavez.turista algo que a mi me importa, que no haga ninguna reforma tributaria que implique subir impuestos... que elimine las contribuciones a la primera vivienda y saque a los operadores políticos del servicio público. ..",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chavez.turista,@carobassket pero que opinas de que quiera subir la edad para que la gente se jubile ?,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chavez.turista,@carobassket y lo otro que dices de que se pueda bajar el sueldo el y el sueldo de todo los políticos sabes yo pienso que la mejor opción que tiene chile es parisi porque lo que los quita dinero es la política la cantidad de cargos de gente que hay en la política que no hace nada y gana mucho dinero yo creo que cortando eso el pueblo va crecer va a ver más plata pa la gente porque los políticos se roban todo,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chavez.turista,@carobassket pienso que es otro títere que quiere ser presidente para su beneficio no para el pueblo no quiere ayudar solo quiere poder para el,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
edu0702,Vamos Presidente 💪💪💪💪💪,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronicavillalobosherrera,Antes voté por él y votaré nuevamente por kast !! Que se acabe luego la pesadilla que vive Chile !,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ccristoobal_,Futuro presi 😍🙌👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
julie_taolivazou,"Mientras unos se agarran de las mechas, otro trabaja incansablemente por conocer de 1ra fuente los problemas de cada rincón del país. Dios lo siga bendiciendo, iluminando, que le de toda la sabiduría necesaria para tomar las mejores decisiones para Chile. KAST PRESIDENTE 2026!!! 🙌❤️🇨🇱",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
huerto_los_abuelos,KAST 🇨🇱 🇨🇱 🇨🇱 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sandraolavarriab,"Alguien me puede aclarar una duda q tengo, en la mañana en un programa de TV dijeron q si el Sr. Kast salía electo Presidente iba a quitar la PGU, en lo personal no lo creo pero necesito q me aclaren esa situación, si fuera así sería terrible para los jubilados. Gracias",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mariacardenasd11,"@sandraolavarriab mentira ,infórmese",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rod_ferrers,"@sandraolavarriab esa es mentira, es la campaña del miedo que está infundiendo la extrema izquierda",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sandraolavarriab,"@mariacardenasd11 me pareció irreal lo q dijeron, pero soy jubilada y quise aclarar.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rod_ferrers,@sandraolavarriab es más Repúblicanos aumentaron la PGU cosa que la izquierda no quería,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cristiancontrerasreyes,@sandraolavarriab imposible eso ya que la PGU es un sistema creado por el gobierno de derecha ( Piñera 2 ),https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rod_ferrers,@sandraolavarriab en cuál programa de tv me podrías decir por favor?,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lynn_pc12,"Otra cosa que no me queda claro es la propuesta por años de servicio, también andan atemorizando con eso😮",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
julie_taolivazou,@lynn_pc12 el plan económico sale recién en Agosto y los planes ya presentados están en www.kast.cl,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sandraolavarriab,Mil gracias,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carlajaramillo.cj,"@sandraolavarriab hola!, no es cierto... De hecho, hace poco, en un punto de prensa lo señaló: "" Los derechos adquiridos se respetan"". Saludos! ❤️🇨🇱",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rawisbar,@sandraolavarriab la reforma dijo que si (boric) ya que era un robo a las personas que cotizaban. Deberías leer lo que comento al respecto,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maria_venegasc,@sandraolavarriab pura falacia,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
nico_cmr_31,@sandraolavarriab no quitara ningún beneficio adquirido.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
s.valsot,"@sandraolavarriab tocaya, el confirmó personalmente por todos los medios, que ésas garantías que ya se tienen no se pueden eliminar.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
kri_565,"@sandraolavarriab absolutamente falso, no te preocupes. Los zurdos están desesperados, por eso recurren a temas sensibles para la gente.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diiego_jesus_sayes_,Claro y después “si es que llega hacer presidente” no caminará nunca más y todas las promesas y compromisos se le olvidarán 😂😂😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rod_ferrers,"@diiego_jesus_sayes_ se llama Kast, no Boric",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lolabravo._,@diiego_jesus_sayes_ así mismo,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diiego_jesus_sayes_,Wuajajajaja claro igual que piñera😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudiacla.cla,"@diiego_jesus_sayes_ , asimismo como se te está olvidando que recibiste el IFE gracias a la derecha porque ahora al parecer tu Boric no te ha dado nada o también tienes una fundación?😂😂😂😂😂😂",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jovita_hernandez__,@diiego_jesus_sayes_ eso lo hizo boric,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
julie_taolivazou,"@diiego_jesus_sayes_ caballero Kast siempre ha caminado por el país, esto lo ha hecho por años. De hecho, es el único que vino a ensuciarse los zapatos y morirse de frío a Ollague, zona altiplánica del norte del país. No hace sus propuestas desde un teclado, lo hace desde donde las papas queman. Por eso no es zurdo ni de centro derecha, él es de derecha y la derecha jamás gobernó. Lea las propuestas www.kast.cl y compórtese como adulto, que del comunismo no hay vuelta atrás.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rawisbar,@diiego_jesus_sayes_ llega a SER*,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maria_venegasc,@diiego_jesus_sayes_ también puede ser que salga nuevamente otro surdo 😂😂😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marceloivannnnn,@diiego_jesus_sayes_ nombras a Piñera para defenderte y al final te refutas solo jajaja,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
prpattyrojas51,"@jovita_hernandez__ la PGU, la dejó lista Piñera antes de terminar último gobierno",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cris.velasquezm,@diiego_jesus_sayes_ lo dices por el presidente actual??? El que te prometió transporte público o el que te prometió fin al cae? O el que lo iba a cambiar todo … ese???😂😂😂😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_vivi23,en lo mismo con diferentes apellidos así son las políticas un rato somos buenos ayudamos luego nos olvidamos,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pablorobnelmonsalve,@diiego_jesus_sayes_ seguro lo agarraste todos los bonos😂😂😂😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vicowanderlust,Grande Kast 🇨🇱🇨🇱🇨🇱🇨🇱❤️❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rijonafi,Pal 4 letrad,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
krlito31,VA A QUERER ELIMINAR LAS 40 HORAS,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
blancaormenomunoz,@krlito31 bot tenias que ser mintiendo,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pao.inlov,Futuro presidente 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandrarivassalinas,Vamos Jose Antonio haber si puedes salvar Chile estamos chata de tanta corrupción y tanta delincuencia 💪 te tengo fe que pondrás mano duras y apoyará a los Carabineros de 🇨🇱 por que el gobierno actual le quedó grande su mandato como gobernar,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
soniavalenzuela_medium,Por un Chile digno 👏👏con calles libres,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marchantmau_,@soniavalenzuela_medium 👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
kastdemaracaibo,"@soniavalenzuela_medium difícil si los mismos carabineros, ejercito y fach trafican drogas, ojalá que kast no los indulte, como quiere indultar a todos los asesi@s de punta peuco",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
soniavalenzuela_medium,@fachodepobla24 ❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ingrid_o24,@soniavalenzuela_medium 🤣🤣🤣🤣🤣🤣🤣,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
guiselaarrano,"@soniavalenzuela_medium rodeados de milicos y carabineros jajaja jajaja eso jamás jara será la próxima presidenta de chile , a informarse antes de votar ,✌️",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
k2salinas,👏👏👏👏🔥🔥🔥🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carmenherrerarod,El único que podría salvar a Chilito!!!..y esto es en serio!!!!!,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
joaquinmartinez._,Vamos presi 💪 💪 🇨🇱🙌,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
clau.ibanezz,👏👏👏👏💪💪💪💪🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🐴🐴🐴,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carola.aguayo,Kast 👏👏👏👏🙌🙌🙌🇨🇱🇨🇱❤️❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chivitagutierrez48,Valiente Jose Antonio,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ghcmedios,Así se hace mi futuro presidente 🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chrismora.cl,"¿Hasta cuándo vamos a seguir normalizando el desastre?
Este gobierno ha fracasado en todos los frentes: delincuencia desatada, economía por el suelo, salud colapsada y una educación sin rumbo.
Nos prometieron justicia social, y hoy estamos más divididos, más endeudados y más inseguros que nunca.

Gobernar no es imponer ideologías.
Gobernar es resolver los problemas reales de la gente.
Y Boric y su equipo no solo fallaron en ejecutar.
Fallaron en escuchar, en liderar y en proteger a Chile.

Y ahora, como si nada, pretenden vendernos la continuidad, con los mismos rostros, las mismas recetas fracasadas.
No se equivoquen: Janet Jara es Boric 2.0.
Detrás de su sonrisa amable, viene exactamente el mismo proyecto ideológico, autoritario y profundamente incompetente que ya nos tiene de rodillas.

¿De verdad queremos terminar como Venezuela o Cuba?
¿Dónde el Estado se mete en tus cuentas, te controla lo que ganas, lo que gastas… y hasta lo que piensas?

Esto no es exageración.
Nicolás Maduro lo dijo abiertamente:

“Vamos a destruir Chile por medio del comunismo.”

Y no lo decía en broma. Ya lo están haciendo.
Paso a paso.
Aprovechándose de nuestro silencio.
¿O acaso creen que cuando soltaron a los presos en Venezuela fue casualidad?
¿O que llegaran acá miles de delincuentes con prontuario y cero control migratorio fue solo “error”?
¡Miren cómo estamos ahora!
Asesinos y narcos dando vueltas como perros por nuestras calles.

¿Estamos dispuestos a entregar nuestra libertad?
¿A que nos quiten el secreto bancario?
¿A que el Estado decida cómo vivimos, qué opinamos y cuánto podemos tener?

Chile no necesita más experimentos ideológicos.
Necesita gestión real, liderazgo con coraje y decisiones firmes.
Porque si seguimos votando con la emoción y no con la razón, vamos a perder lo poco que aún nos queda.

Despierta.
El futuro de Chile está en juego.
Y nosotros somos los únicos que podemos frenarlo.
No se lo dejemos a otros.
Está en nuestras manos.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
trinicaro,@chrismora.cl Soy venezolana y estoy totalmente de acuerdo contigo.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
noisy_boy211,Kast presidente 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
giani.7,José Antonio Kast nuestro presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
zunildamagalymerinomerino,@giani.7 🇨🇱🇨🇱kast 👍,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
idk_rocii,grande presii,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alonsoguzherb,Grande José Antonio Kast 🇨🇱💪,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
camilagutierrrez,❤️Tkm,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
malfarohenriquez,"Vamos Kast con todo , siempre ha sido él..único grande inteligente para luchar por nuestro país..👍👏💪💪🇨🇱🇨🇱🇨🇱",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
judithsoto1966,@malfarohenriquez 👏👏👏🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
luis_sandovalss,MI PRESIDENTE!!!!,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
baezayenny,👏👏👏 lindo mi futuro presidente José Antonio Kast 👏👏👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marygoncha,🇨🇱🇨🇱🇨🇱Kast presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
starkvigmd,"TÍO KAST , SIEMPRE FUE NUESTRO PRESI! 🙌 DIOS LE BENDIGA …",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vvalevillavicencio,mi presi 👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
viviana.quinones.566,Mi futuro presidente 💪🇨🇱👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
esterminoramirez,👏👏👏👏🇨🇱🇨🇱🇨🇱💪Kast Presidente de Chile 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
konithasaldivia,Vamos❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,JARA PRESIDENTA!,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,"JARA PRESIDENTA! 🇨🇱 De conchali a la moneda, una patriota pero de verdad!!!!! 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miquelferrada,Saludos desde villarrica ..abrazos cordiales mi presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gomezortegarosa,Nuestro presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
