Usuario,Comentario,url_instagram
yaz_mindschief,"@dana_isabella08 Kast estuvo 16 años siendo diputado ¿Cual fue su aporte? Busque que leyes impulso. Ninguna. 16 años siendo parasito del estado, increible",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
dana_isabella08,"@yaz_mindschief sra..no se quedé en el pasado, viva el presente..👁👁🤔🤔🤌🤌",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
toomknights,JARA ❤️‍🔥,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elia.vasquez.359,Yo desde mi Lotita Amado voto Kast,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
flakita.27,Usted será el próximo presidente que Chile necesita Kast2026🇨🇱🤍❤️💙,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yaz_mindschief,"@flakita.27 Kast estuvo 16 años siendo diputado ¿Cual fue su aporte? Busque que leyes impulso. Ninguna. 16 años siendo parasito del estado, increible",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
galactiko_0,@yaz_mindschief seguro es mejor tu presidenta que quiere tratar los delincuentes con amor 😹,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
illarynn,@galactiko_0 No puedes argumentar nada en cuanto a que tu candidato no hizo ninguna ley beneficiando a los chilenos por 16 años como diputado? Ahora el promete que cambiara TODO CHILE en 4 años¿De verdad le crees?,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
galactiko_0,"@illarynn viejaa hay que ver cuales son las prioridades del pais, lo mismo que cuando tu te vistes que te pones primero no creo que el pantalón antes que la ropa interior, lo mismo pasa con Chile la prioridad hoy en día es la delincuencia y esa no es la prioridad de tu presidenta",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
baby_lemonade.jp,"@flakita.27 a kast no le interesas, Mujer☠️",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
judithsoto1966,👏👏👏🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
piero_jimenez10,"@yaz_mindschief y que hizo jara cuando fue ministra de trabajo jajaj, no hubo desempleo femenino? Jajaja el chiste se cuenta solo.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rv_elasco,"SIEMPRE EN TERRENO, KAST PRESIDENTE. 🇨🇱🙌",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
eldulcedelamaggia_alfajores,"Ese es nuestro FUTURO PRESIDENTE, vamos con todo 🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pablogarrido244,Apareció por los barrios😂que paso estarán en campaña? 😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ana.karengc,😍 @joseantoniokast hasta cuando por la región!!! 😍,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yaz_mindschief,JARA PRESIDENTA DE CHILE 👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matiasespinozau99,@yaz_mindschief jajaja,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matiasespinozau99,"@yaz_mindschief Si sale Kast a cuba los pasajes, si es otro tipo de democracia según Jamones Jara😂",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
anita_hidalgo_perez,@yaz_mindschief pero usted porque viene acá a comentar vaya a serle campaña a la jara,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yaz_mindschief,@anita_hidalgo_perez por que soy libre de hacer lo que quiero 😍,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
a.martinaa12,@yaz_mindschief pero no de pensar jajajaja,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mayela042000,@yaz_mindschief 😂😂😂😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
erikadiaz581,Y dale que la gallinas mean,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
150162.e,esoo acciones y no palabras. El futuro de chile👏🏻🙌🏻,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
velozo.h.patricia,"Y facilidad para seguir las platas ilegales, levantar secreto bancario",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
daniel.esteban_g,#kast2026🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miguelcontrerascorrea,"Ya, pero apoyas el levantamiento del secreto bancario? Ups 😬",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,"@miguelcontrerascorrea EL SECRETO BANCARIO NO EXISTE SI ERES IMPUTADO O INVESTIGADO...sabes de qué trata el secreto bancario a cualquiera,y a lo que te expones,o sólo repites mierda?",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_jupiteer_.22,@miguelcontrerascorrea ya pero apoyas el sicariato o al tren de Aragua? Ups 😬,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcelupiz,"@miguelcontrerascorrea de manera Indiscriminada ,no",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_ga.nt,@miguelcontrerascorrea quieres que te revisen hasta debajo la lengua ? XD,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miguelcontrerascorrea,"No soy político, ni empresario, ni integrante corrupto de las ffaa y de orden 😂 Que pase el sgte defensor de KKast jaja",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
galactiko_0,@miguelcontrerascorrea a tu vieja me la voy a levantar pata al hombro,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miguelcontrerascorrea,@galactiko_0 Callao bot😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
heector16,"El que nada malo hace, nada teme. De eso se trata levantar el secreto bancario. Ahora sí UD esta asustada por lo que se podría exponer de UD, es por algo...",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gusmancilla_,@miguelcontrerascorrea cualquier juez puede levantarlo,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miguelcontrerascorrea,@gusmancilla_ Roza lo inocente este comentario. Cualquier juez? 🤑 se hará con celeridad? Sin trabas o demoras? A cualquier persona? 🤑😁,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miangar21,"""perder el tiempo hablando de política"", disculpa pero la política implica hablar de los problemas y necesidades de la gente, con eso plantear las ideas para solucionar eso. Acepto la estrategia de no hablar, pero no se equivoque con lo que es la política porque tarde o temprano tendrá que tomar posición le guste o no.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elbosque._,"Cuidado con el lobby, que te pillaron hoy intentando hablar con la alcaldesa, de manera informal",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,🙄🤦,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elbosque._,Es lo que pasa detrás de las fotos nomás 🤷🏻‍♂️.,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_jupiteer_.22,"Claaarooo, un poco mas y te hacen creer que eres el unico en el universo 😂",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elbosque._,@_jupiteer_.22 Trabajo en La Higuera. Literalmente lo dejaron plantado en la plaza al frente de la muni,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_jupiteer_.22,Le preguntaste? O solo lo supones,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elbosque._,"@_jupiteer_.22 Yapues, no hay que ser muy vivito tampoco po. Saludos",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,🙄🙄🙄🙄🙄,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,"Siempre tirando para abajo suponiendo y tirando mierda ..yo no soy de derecha,ni izquierda...Pero se reconocer cuando hay trabajo para una foto o cuando es real. .por eso este tipo me convenció,porque lo he visto en terreno y no cambia el discurso..a diferencia del PC y FA.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
un.nico63,"""No soy de derecha ni de izquierda"" es súper claro de que lado es 😂",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,"@un.nico63 🙄🧠🧠🧠🧠🧠🧠comentario aweonao del día. No me caso con la política,Pero si prefiero la democracia desde donde venga, salvó el PC",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
unna.linna,Pucha que tiene una idea muy distorsionada de lo que es política 😵😵😵,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
juanpazuritajvz1,"Candidato, no ande bloqueando gente en las redes por que le hacen preguntas, preocúpese de quienes le faltan al respeto mejor.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
eckoand,"Gracias mi presidente por la visita a nuestra comuna, lo primero que debe realizar un candidato es conocer cada rincón de su País…
Sabemos que no se olvidará de nosotros 🫶🏻🫶🏻",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
nancyriquelmebalboa,Siempre con Kast 🙌🙌❤️❤️🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandra.vergararubio,Kast Presidente ❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
calfar0__,JAK🇨🇱🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yaz_mindschief,Jara presidenta 📈📈,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jennivalenciaaedo,Excelente 👏👏👏🇨🇱❤️ Un Presidente para Chile que se preocupa de las necesidades de las país,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lirium73,Puro hate al partido republicano pero loa chilenos sabemos realmente la verdad,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
constanza.mariel,Kast Presidente 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,JARA PRESIDENTA!,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
grabielver,😎🇨🇱 🙌🏻 🙏🏻 KAST el presidente que Chile necesita con urgencia 🇨🇱✌🏻,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
andresmartinez9238,"Bueno, esos temas también son políticos, deje de engañar a las personas.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
un.nico63,"""No puedo pisar el palito hablando de facturas falsas y mi financiamiento, o que me llamaron a declarar por el robo de cables...""",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
kenagarciavaras,@un.nico63 acaso llamaron a todos los socialistas por el caso del VIOLADOR MONSALVE,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_tenebras_luxx_,"@kenagarciavaras señora entrece, está mezclando peras con manzanas...o llamaron a los defensores de Paul shafer",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
150162.e,"@_tenebras_luxx_ al parecer la gente de hoy en dia no se informa ante de hablar, es increible la ignorancia de hoy en dia. por suerte nuestro querido presidente @joseantoniokast se preocupa por la educación",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
crisreal94,@un.nico63 diganle que si 🤣🤪🤪🤪,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
reneastorgagalvez,@150162.e 😂😂😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
un.nico63,Dime q no po,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
giani.7,Cuando fui apoderado de mesa hace casi 4 años atrás .. sufrí una caída en noviembre nuevamente votó José Antonio Kast ♥️♥️♥️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,"JARA PRESIDENTA! 🇨🇱 De conchali a la moneda, una patriota pero de verdad!!!!! 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aurora.montecinos,🇨🇱💪💪💪💪 JEANNETTE JARA PRESIDENTA 💪💪💪💪🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
seergiolmt,@aurora.montecinos JAJAJA Y CON QUE VOTOS 😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
11rosa.sepulveda.121,"Mi humilde opinión..basta de peleas chicas como veo en todos lados.Los problemas de fondo son lo que necesitamos, Chile para los chilenos primero, @joseantoniokast",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,Desde el alma deseo que salga y levante Chile👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
reneastorgagalvez,Como milei levantó argentina? Que ilusa,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,@reneastorgagalvez Parece que no conociste el Argentina anterior. Yo si. Slds ..,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudia.ortuzar__sh,"Vamos, vamos, José Antonio kast, presidente 2026 🙌❤️🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
boyita26,@claudia.ortuzar__sh 🇨🇱🇨🇱👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudiabravoo___,Mi presidente 😍❤️🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jfarrarip,@claudiabravoo___ nuestrooo,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ignacio.calvo.r,"Vamos por TODA una derecha unida , parlamento y presidencia o nos vamos a arrepentir y no poder realizar los cambios necesarios para hacer grande a Chile",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
luz_f7,Vamos que se puede con toda la fe @joseantoniokast 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
annita_44,Kast ❤️❤️❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yeye8937,Kast 2026 🙌🙌🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mari821a,Vamos JAK !💪💪💪🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_odhiil_,👏👏👏 El más preparado no hay duda...,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jorge_hurtado2024,Gran compromiso .. la higuera necesita apoyo !..,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
charl13_17,Arriba el kast,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
morasaes,Vamos kast presidente de 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
manusepual_,"Si bien voy a votar por usted, el
Mensaje debe ser más duro, las leyes chilenas ya no son capaces de aguantar la nueva criminalidad. Debe desincentivar el delito, pena efectiva perpetua a cualquier asesino, secuestrador o sicario. 60 años mínimo en una cárcel en el desierto 😎",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
luianperez_,"Espero que no solo ayudes a las personas de tu nivel , tienes que ayudar a todo chile y sacar a todos los inmigrantes del país fin 🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ghcmedios,Así se hace mi futuro presidente 🙌🙌🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_andresblamey,Grande futuro presidente de chile 2026🇨🇱✌🏻,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aserracambiaso,💪💪💪❤️❤️❤️🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
doloresoliden_biobio,🙌💪🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
felipe_alarcon.21,Qué hará Kast por el deporte? 🏅🤔,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
felipecastro1989,felipecastro1989,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
waldoverdugo90,❤️🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
naty_1589,Lo más importante es salir a las calles y recoger las necesidades de las personas 🙌🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cidcarlita,Gracias presidente usted está bendecido 😇 y sé que lo hará bien gracias por ayudar a chile 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
3696mp,👏👏👏👏👏👏..Vamos Jak..Escuchando a los ciudadanos,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
reneastorgagalvez,@3696mp 😂😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_.felipeig._,"la mejor campaña es conocer chile y sus necesidades, no en la tele dando entrevistas, confié en usted antes y en estas elecciones nuevamente, a recuperar chile 🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
tiendaolirose,"Así mi presidente,en terreno, cómo usted sabe lo q la gente necesita",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
snaihauser,Kast presidente ❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
reneastorgagalvez,@snaihauser No,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vankmicna,"Presidente Kast , lo invito a un café aquí en Entre Lagos !!!🙌",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vankmicna,"@150162.e si me acepta el café, tamos dao!🙌",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
olga.arratia.56,KAST PRESIDENTE DE CHILE 👏👏👏👏👏👏👏👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
hijadejupiter369,Mi presidente ❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
subercaseauxjuan,VOTA KAST Próximo Presidente de Chile 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
manediaz_leon,Kast..Mast..er👏👏🙌🙌💙❤️🤍💪🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
atimecer,VAMOS KAST 👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcelo.f.alvarez.1,Kast 😍🔥,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
camilacastillobarrera,👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sebacristof,👏🏻👏🏻👏🏻💪🏻💪🏼💪🏼,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rodokmpusanox,A darle con todo por 🇨🇱 ✌️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
seergiolmt,VAMOS KAST 🙌🏻❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
seergiolmt,Kast 2026 🔥🔥🔥🔥,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aritejidos,KAST PRESIDENTE 2026 🙌🙌🙌🙌🙌🙌🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
seergiolmt,🔥🔥🔥🔥🔥,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elizabeth___ascui,KAST NUESTRO FUTURO PRESIDENTE !❤️❤️❤️❤️❤️❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
adoniisalas,Vamos @joseantoniokast será el próximo presidente de chile,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maribel_orregoreinoso,❤️❤️❤️❤️❤️❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
manlioalvarezsanmartin,Grande Presi,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
p_republicanoiv,👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pablitro1987,Necesitamos empresas que den trabajo !.,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elsacolleno,"💬 ¿Querías un Milei chileno? Ahí está: se llama Parisi.
No grita porque no necesita show para dejar en evidencia al sistema.
Es economista, outsider, y no vive de la política como los demás.
Les incomoda porque no lo pueden controlar.
Les da miedo porque sabe más que ellos.
Y les duele porque no lo pueden comprar.
#Parisi2025 #OutsiderReal #NoMásPolíticosProfesionales",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
veronica_bascour_hayashi,@marcosraulnovoa Hasta de presi y Parisi de ministro.. excelente dupla,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maacaagv,@marcosraulnovoa 🙄,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
fernandoruizb25,👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cfgm._,😍,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
