"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"updated_time";"error.message"
"0";"1";"None";"CanalRTU";"seed";"";"";"None";"None";"";"";"";""
"0";"2";"None";"ecuavis";"seed";"";"";"None";"None";"";"";"";""
"0";"3";"None";"diarioeltelegrafo";"seed";"";"";"None";"None";"";"";"";""
"0";"4";"None";"elcomerciocom";"seed";"";"";"None";"None";"";"";"";""
"0";"5";"None";"elmercurioec";"seed";"";"";"None";"None";"";"";"";""
"0";"6";"None";"eluniversoec";"seed";"";"";"None";"None";"";"";"";""
"0";"7";"None";"metroecuador";"seed";"";"";"None";"None";"";"";"";""
"0";"8";"None";"PrimiciasEcuador";"seed";"";"";"None";"None";"";"";"";""
"0";"9";"None";"tctelevision10";"seed";"";"";"None";"None";"";"";"";""
"0";"10";"None";"TeleamazonasEcuador";"seed";"";"";"None";"None";"";"";"";""
"1";"11";"1";"182258228481537_950585240618904";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#CasoLasMalvinas|📢⚖️ Este lunes 16 de marzo se realizará la reconstrucción del caso de los cuatro menores de Las Malvinas. Los 16 militares investigados estarán presentes junto con testigos y víctimas indirectas. #JusticiaParaLasVíctimas #Guayaquil  #RTUNoticias   🔗 Ver más en canalrtu.tv: https://acortar.link/5J3n6N";"2025-03-14T22:48:18+0000";"2025-03-15T01:34:07+0000";""
"1";"12";"1";"182258228481537_950576430619785";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#ObrasViales|🚧⚠️ ¡Atención Quito! Desde este sábado 15 de marzo inicia la construcción del intercambiador en la av. Mariana de Jesús. Habrá cierres viales en dos diferentes horarios yse habilitará rutas alternas para los usuarios. 🚗 #QuitoEnObras #MovilidadSegura #TomaPrecauciones  #RTUNoticias   🔗Ver más en link de bio: https://acortar.link/M30pTr";"2025-03-14T22:29:19+0000";"2025-03-15T00:10:51+0000";""
"1";"13";"1";"182258228481537_950561380621290";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#Justicia|⚖️🚔 David B. R. fue sentenciado a 28 años de prisión por el delito de robo y asesinato del empresario Henry Medina en Pelileo. El hecho violento ocurrió la madrugada del jueves 13 de marzo en el sector de Tambo Comercial. #Fiscalía #Pelileo  #RTUNoticias   🔗Ver más en link de bio: https://acortar.link/DdlXZd";"2025-03-14T21:56:19+0000";"2025-03-15T01:52:22+0000";""
"1";"14";"1";"182258228481537_950558940621534";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#SeguridadVial|🚦🔆 El Municipio de Quito colocará paneles electrónicos móviles para alertar a conductores en las vías más transitadas de la ciudad. Dichos dispositivos so con carga solar y tendrán un encendido óptimo en horario nocturno. #SeguridadVial #Quito #ConduceSeguro  #RTUNoticias   🔗Ver más en link de bio: https://acortar.link/1x1xeM";"2025-03-14T21:51:20+0000";"2025-03-15T01:05:31+0000";""
"1";"15";"1";"182258228481537_950556000621828";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"⚖️ El Gobierno presentó un proyecto de ley para sancionar maniobras dilatorias en la justicia y agilizar procesos, citando el caso ""Triple A"". ⏳ El alcalde Aquiles Álvarez criticó la iniciativa y sugirió enfocarse en la recaudación de deudas al SRI. 💰 #ReformaJudicial #JusticiaSinTrabas #Ecuador #TalónDeAquiles  🔗 Ver más en #RTUNoticias: https://n9.cl/dttp5";"2025-03-14T21:45:26+0000";"2025-03-15T02:01:07+0000";""
"1";"16";"1";"182258228481537_950551137288981";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#Seguridad|🚔 Golpe al crimen organizado en El Oro, 17 presuntos extorsionadores de ‘Los Lobos Box’ fueron capturados en Machala. Entre ellos se encuentran cinco menores de edad y uno de nacionalidad extranjera. Fiscalía determinará su situación legal en las próximas horas. #Extorsión #PolicíaNacional  #RTUNoticias   🔗 Ver más en canalrtu.tv: https://acortar.link/fJofrl";"2025-03-14T21:33:20+0000";"2025-03-15T01:48:48+0000";""
"1";"17";"1";"182258228481537_950549363955825";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"🏗️✅ La Prefectura de Chimborazo, en convenio con Fundación Galmar, avanza en la instalación de cubiertas en canchas deportivas de Colta, Guamote y Riobamba. ¡Infraestructura que impulsa el deporte y la cultura en nuestras comunidades! #Chimborazo #ObrasQueTransforman  🔗 Ver más en #RTUNoticias: https://n9.cl/4247x";"2025-03-14T21:29:20+0000";"2025-03-14T21:29:20+0000";""
"1";"18";"1";"182258228481537_950544050623023";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"🚔🚨 El Gobierno entregó 124 patrulleros a la Policía Nacional para reforzar la seguridad vial en el país. La inversión de $4.6 millones busca mejorar el control en carreteras y apoyar a 720 agentes en sus labores. 🏁🇪🇨 #SeguridadVial #PolicíaEcuador #Gobierno  🔗 Ver más en #RTUNoticias: https://n9.cl/q0b62";"2025-03-14T21:17:20+0000";"2025-03-15T02:04:42+0000";""
"1";"19";"1";"182258228481537_950531133957648";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"🚔 La Policía capturó a tres personas en Imbabura por presunta falsificación de billetes. Durante los allanamientos se hallaron materiales para la impresión de dinero falso y se decomisaron $5000 en billetes falsificados. 💵 #Imbabura #Falsificación #DelitoEconómico #Seguridad  🔗 Ver más en #RTUNoticias: https://n9.cl/u76t2s";"2025-03-14T20:46:26+0000";"2025-03-14T20:53:28+0000";""
"1";"20";"1";"182258228481537_950523167291778";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#ATENCIÓN| 🚁🔍 Mayra Salazar salió de la cárcel de Ambato donde cumplió sus últimos meses de prisión y se subió a un helicóptero de la policía para ser trasladada a Quito bajo un fuerte resguardo de seguridad. #CasoMetástasis #MarysaSalazar #Seguridad  #RTUNoticias  📽: API";"2025-03-14T20:28:51+0000";"2025-03-15T01:56:52+0000";""
"1";"21";"1";"182258228481537_950518067292288";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#ATENCIÓN|📵⚖️Tomar fotografías del voto en las Juntas Receptoras podría costar hasta USD 32 900. CNE aplicará sanciones por incumplir la resolución basándose en el Código de la Democracia. #Elecciones2025 #ProhibiciónCelulares #MultasCNE  #RTUNoticias   🔗 Ver más en canalrtu.tv: https://acortar.link/B5gFSQ";"2025-03-14T20:18:10+0000";"2025-03-15T02:03:41+0000";""
"1";"22";"1";"182258228481537_950515313959230";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"#ATENCIÓN|🚨🔍 Mayra Salazar dejó la cárcel de Ambato bajo un fuerte operativo de seguridad tras cumplir su condena en el Caso Metástasis. La exrealacionista pública fue trasladada a la ciudad de Quito en un helicóptero de la Policía Nacional. #CasoMetástasis #JusticiaEC #MayraSalazar  #RTUNoticias   🔗Ver más en link de bio: https://acortar.link/1tbQ2Q";"2025-03-14T20:11:35+0000";"2025-03-15T01:34:00+0000";""
"1";"23";"1";"182258228481537_950503640627064";"data";"data.*";"fetched (200)";"2025-03-14 21:04:56.438662";"Facebook:/<page-id>/posts";"⚖️ Juan del Hierro, Agente Penitenciario, solicita que la Asamblea Nacional trate un proyecto de ley que ofrezca garantías y condiciones laborales para los servidores penitenciarios, incluyendo jubilación anticipada por el alto riesgo de su trabajo. 🛑 #DerechosLaborales #SeguridadPenitenciaria #LeyParaServidores  #RTUNoticias";"2025-03-14T19:47:59+0000";"2025-03-14T20:44:06+0000";""
